text,label
Fornitura non conforme [SEP] Il numero di lotto non corrisponde ai documenti di spedizione.,Acquisti
Preventivo urgente [SEP] Il numero di lotto non corrisponde ai documenti di spedizione.,Acquisti
Preventivo urgente [SEP] Il fornitore non ha caricato la documentazione richiesta.,Acquisti
Ordine in ritardo [SEP] Manca la conferma d’ordine per i materiali richiesti.,Acquisti
Ordine in ritardo [SEP] Il sistema ERP non ha importato correttamente gli ordini ancora aperti.,Acquisti
Preventivo urgente [SEP] Il preventivo ricevuto supera il budget disponibile.,Acquisti
Preventivo urgente [SEP] Il numero di lotto non corrisponde ai documenti di spedizione.,Acquisti
Preventivo urgente [SEP] Non sono stati rispettati i tempi di consegna parziale.,Acquisti
Preventivo urgente [SEP] I componenti forniti non sono accompagnati da certificazione CE.,Acquisti
Preventivo urgente [SEP] I componenti forniti non sono accompagnati da certificazione CE.,Acquisti
Preventivo urgente [SEP] I tempi di fornitura dichiarati non risultano più affidabili.,Acquisti
Ordine in ritardo [SEP] Manca la conferma d’ordine per i materiali richiesti.,Acquisti
Ordine in ritardo [SEP] Bisogna rinegoziare le condizioni di pagamento a 60 giorni netti.,Acquisti
Fornitura non conforme [SEP] Il report di qualità evidenzia difformità ricorrenti.,Acquisti
Fornitura non conforme [SEP] Una proposta commerciale è stata trasmessa senza firma autorizzata.,Acquisti
Preventivo urgente [SEP] I tempi di approvvigionamento dichiarati non sono più attendibili.,Acquisti
Ordine in ritardo [SEP] Deve essere registrata una non conformità relativa alla fornitura ricevuta.,Acquisti
Preventivo urgente [SEP] È richiesta la verifica blacklist fornitori internazionali.,Acquisti
Fornitura non conforme [SEP] Il prezzo per unità differisce da quanto concordato in sede d’offerta.,Acquisti
Fornitura non conforme [SEP] Il preventivo ricevuto supera il budget disponibile.,Acquisti
Fornitura non conforme [SEP] È necessario avviare una gara per la fornitura IT.,Acquisti
Ordine in ritardo [SEP] I tempi di approvvigionamento dichiarati non sono più attendibili.,Acquisti
Ordine in ritardo [SEP] Serve variazione degli INCOTERMS per una spedizione estera.,Acquisti
Ordine in ritardo [SEP] È richiesta la verifica blacklist fornitori internazionali.,Acquisti
Preventivo urgente [SEP] Serve variazione degli INCOTERMS per una spedizione estera.,Acquisti
Ordine in ritardo [SEP] Il numero di lotto non corrisponde ai documenti di spedizione.,Acquisti
Ordine in ritardo [SEP] Il fornitore non ha caricato la documentazione richiesta sulla piattaforma.,Acquisti
Ordine in ritardo [SEP] Il fornitore non ha caricato la documentazione richiesta sulla piattaforma.,Acquisti
Preventivo urgente [SEP] È necessario aggiornare l’albo fornitori per categoria merceologica.,Acquisti
Ordine in ritardo [SEP] È necessario indire una gara d’appalto per la nuova fornitura IT.,Acquisti
Preventivo urgente [SEP] Il fornitore chiede pagamento anticipato non previsto.,Acquisti
Preventivo urgente [SEP] La fattura del fornitore non rispecchia le condizioni d’acquisto.,Acquisti
Ordine in ritardo [SEP] Il contratto quadro in essere con il fornitore è prossimo alla scadenza.,Acquisti
Preventivo urgente [SEP] La fattura ricevuta non rispetta le condizioni economiche concordate.,Acquisti
Fornitura non conforme [SEP] È necessario aggiornare l’albo fornitori per categoria merceologica.,Acquisti
Preventivo urgente [SEP] Va aggiornato l’albo fornitori con l’inserimento per categoria merceologica.,Acquisti
Ordine in ritardo [SEP] È necessario aggiornare l’albo fornitori per categoria merceologica.,Acquisti
Fornitura non conforme [SEP] Il report qualità ha evidenziato difformità ricorrenti nel prodotto.,Acquisti
Preventivo urgente [SEP] Il fornitore ha modificato l’IBAN senza comunicazione preventiva.,Acquisti
Preventivo urgente [SEP] Il report qualità ha evidenziato difformità ricorrenti nel prodotto.,Acquisti
Ordine in ritardo [SEP] I tempi di fornitura dichiarati non risultano più affidabili.,Acquisti
Ordine in ritardo [SEP] Il report di qualità evidenzia difformità ricorrenti.,Acquisti
Preventivo urgente [SEP] Il confezionamento non risulta conforme agli standard tecnici richiesti.,Acquisti
Preventivo urgente [SEP] Il confezionamento non risulta conforme agli standard tecnici richiesti.,Acquisti
Preventivo urgente [SEP] Serve variazione degli INCOTERMS per una spedizione estera.,Acquisti
Ordine in ritardo [SEP] Un reso fornitore è bloccato in dogana.,Acquisti
Ordine in ritardo [SEP] Deve essere registrata una non conformità relativa alla fornitura ricevuta.,Acquisti
Fornitura non conforme [SEP] Un reso merce è attualmente fermo in dogana per controlli.,Acquisti
Preventivo urgente [SEP] Il report qualità ha evidenziato difformità ricorrenti nel prodotto.,Acquisti
Ordine in ritardo [SEP] È richiesta la verifica blacklist fornitori internazionali.,Acquisti
Fornitura non conforme [SEP] Il magazzino ha segnalato rischio di esaurimento per un articolo critico.,Acquisti
Fornitura non conforme [SEP] Il documento tecnico non risulta allegato al purchase order.,Acquisti
Preventivo urgente [SEP] È necessario indire una gara d’appalto per la nuova fornitura IT.,Acquisti
Fornitura non conforme [SEP] Un ordine è stato emesso due volte per errore.,Acquisti
Fornitura non conforme [SEP] È necessario aggiornare l’albo fornitori per categoria merceologica.,Acquisti
Fornitura non conforme [SEP] L’ordine è stato processato con codice prodotto errato.,Acquisti
Fornitura non conforme [SEP] Il fornitore ha richiesto un pagamento anticipato non previsto dal contratto.,Acquisti
Preventivo urgente [SEP] È stata riscontrata merce danneggiata all’arrivo.,Acquisti
Preventivo urgente [SEP] Un’offerta è stata inviata senza firma autorizzata.,Acquisti
Fornitura non conforme [SEP] È necessario indire una gara d’appalto per la nuova fornitura IT.,Acquisti
Fornitura non conforme [SEP] È necessario aggiornare l’albo fornitori per categoria merceologica.,Acquisti
Ordine in ritardo [SEP] Non sono stati rispettati i tempi di consegna parziale.,Acquisti
Preventivo urgente [SEP] Occorre aggiornare gli INCOTERMS per una spedizione internazionale.,Acquisti
Ordine in ritardo [SEP] Serve variazione degli INCOTERMS per una spedizione estera.,Acquisti
Preventivo urgente [SEP] Manca certificazione CE sui componenti consegnati.,Acquisti
Fornitura non conforme [SEP] Il capitolato tecnico non è allegato al PO.,Acquisti
Preventivo urgente [SEP] La conferma d’ordine per i materiali richiesti non è pervenuta.,Acquisti
Preventivo urgente [SEP] Il numero di lotto non corrisponde ai documenti di spedizione.,Acquisti
Ordine in ritardo [SEP] Il prezzo unitario non corrisponde all’offerta sottoscritta.,Acquisti
Ordine in ritardo [SEP] Va aggiornato l’albo fornitori con l’inserimento per categoria merceologica.,Acquisti
Fornitura non conforme [SEP] È necessario indire una gara d’appalto per la nuova fornitura IT.,Acquisti
Preventivo urgente [SEP] I tempi di fornitura dichiarati non risultano più affidabili.,Acquisti
Ordine in ritardo [SEP] Il fornitore non ha caricato la documentazione richiesta sulla piattaforma.,Acquisti
Ordine in ritardo [SEP] Va aggiornato l’albo fornitori con l’inserimento per categoria merceologica.,Acquisti
Ordine in ritardo [SEP] L’ultima fornitura è arrivata in ritardo rispetto alla data prevista.,Acquisti
Ordine in ritardo [SEP] Il fornitore ha richiesto un pagamento anticipato non previsto dal contratto.,Acquisti
Ordine in ritardo [SEP] Il fornitore non ha caricato la documentazione richiesta sulla piattaforma.,Acquisti
Preventivo urgente [SEP] Serve negoziare termini di pagamento a 60 giorni.,Acquisti
Fornitura non conforme [SEP] È stata riscontrata merce danneggiata all’arrivo.,Acquisti
Preventivo urgente [SEP] Il fornitore chiede pagamento anticipato non previsto.,Acquisti
Preventivo urgente [SEP] La consegna dell’ultimo ordine è in ritardo.,Acquisti
Preventivo urgente [SEP] Il sistema ERP non ha importato gli ordini aperti.,Acquisti
Fornitura non conforme [SEP] La conferma d’ordine per i materiali richiesti non è pervenuta.,Acquisti
Preventivo urgente [SEP] La fattura ricevuta non rispetta le condizioni economiche concordate.,Acquisti
Fornitura non conforme [SEP] È necessaria una verifica della blacklist fornitori esteri.,Acquisti
Preventivo urgente [SEP] Il fornitore non ha rispettato i termini concordati.,Acquisti
Preventivo urgente [SEP] Occorre registrare una non conformità di fornitura.,Acquisti
Fornitura non conforme [SEP] Deve essere registrata una non conformità relativa alla fornitura ricevuta.,Acquisti
Preventivo urgente [SEP] Non sono stati rispettati i tempi di consegna parziale.,Acquisti
Preventivo urgente [SEP] Il fornitore ha cambiato IBAN senza preavviso.,Acquisti
Preventivo urgente [SEP] È necessario avviare una gara per la fornitura IT.,Acquisti
Preventivo urgente [SEP] Il report di qualità evidenzia difformità ricorrenti.,Acquisti
Fornitura non conforme [SEP] Il report di qualità evidenzia difformità ricorrenti.,Acquisti
Ordine in ritardo [SEP] Il contratto quadro con il fornitore scade a fine mese.,Acquisti
Fornitura non conforme [SEP] Il contratto quadro in essere con il fornitore è prossimo alla scadenza.,Acquisti
Preventivo urgente [SEP] Il fornitore chiede pagamento anticipato non previsto.,Acquisti
Preventivo urgente [SEP] È necessario avviare una gara per la fornitura IT.,Acquisti
Ordine in ritardo [SEP] La conferma d’ordine per i materiali richiesti non è pervenuta.,Acquisti
Ordine in ritardo [SEP] La consegna dell’ultimo ordine è in ritardo.,Acquisti
Fornitura non conforme [SEP] Il preventivo ricevuto eccede il limite di spesa autorizzato.,Acquisti
Fornitura non conforme [SEP] Non sono stati rispettati i tempi di consegna parziale.,Acquisti
Fornitura non conforme [SEP] Una proposta commerciale è stata trasmessa senza firma autorizzata.,Acquisti
Ordine in ritardo [SEP] Occorre registrare una non conformità di fornitura.,Acquisti
Fornitura non conforme [SEP] È stata riscontrata merce danneggiata all’arrivo.,Acquisti
Fornitura non conforme [SEP] Bisogna rinegoziare le condizioni di pagamento a 60 giorni netti.,Acquisti
Ordine in ritardo [SEP] Il report qualità ha evidenziato difformità ricorrenti nel prodotto.,Acquisti
Fornitura non conforme [SEP] Occorre aggiornare gli INCOTERMS per una spedizione internazionale.,Acquisti
Fornitura non conforme [SEP] Il packaging non è conforme alle specifiche tecniche.,Acquisti
Preventivo urgente [SEP] La conferma d’ordine per i materiali richiesti non è pervenuta.,Acquisti
Fornitura non conforme [SEP] La consegna dell’ultimo ordine è in ritardo.,Acquisti
Preventivo urgente [SEP] Serve variazione degli INCOTERMS per una spedizione estera.,Acquisti
Preventivo urgente [SEP] Il contratto quadro in essere con il fornitore è prossimo alla scadenza.,Acquisti
Preventivo urgente [SEP] Un reso fornitore è bloccato in dogana.,Acquisti
Ordine in ritardo [SEP] Il documento tecnico non risulta allegato al purchase order.,Acquisti
Ordine in ritardo [SEP] Il fornitore non ha rispettato le condizioni contrattuali pattuite.,Acquisti
Ordine in ritardo [SEP] È necessario aggiornare l’albo fornitori per categoria merceologica.,Acquisti
Fornitura non conforme [SEP] Un ordine è stato emesso due volte per errore.,Acquisti
Preventivo urgente [SEP] Va aggiornato l’albo fornitori con l’inserimento per categoria merceologica.,Acquisti
Preventivo urgente [SEP] Il packaging non è conforme alle specifiche tecniche.,Acquisti
Fornitura non conforme [SEP] Manca la conferma d’ordine per i materiali richiesti.,Acquisti
Ordine in ritardo [SEP] Il documento tecnico non risulta allegato al purchase order.,Acquisti
Preventivo urgente [SEP] La conferma d’ordine per i materiali richiesti non è pervenuta.,Acquisti
Ordine in ritardo [SEP] È necessaria una verifica della blacklist fornitori esteri.,Acquisti
Preventivo urgente [SEP] Il sistema ERP non ha importato gli ordini aperti.,Acquisti
Fornitura non conforme [SEP] È necessario aggiornare l’albo fornitori per categoria merceologica.,Acquisti
Ordine in ritardo [SEP] Il preventivo ricevuto eccede il limite di spesa autorizzato.,Acquisti
Preventivo urgente [SEP] L’ultima fornitura è arrivata in ritardo rispetto alla data prevista.,Acquisti
Preventivo urgente [SEP] Il fornitore ha richiesto un pagamento anticipato non previsto dal contratto.,Acquisti
Fornitura non conforme [SEP] È necessario aggiornare l’albo fornitori per categoria merceologica.,Acquisti
Ordine in ritardo [SEP] Manca la conferma d’ordine per i materiali richiesti.,Acquisti
Preventivo urgente [SEP] Manca la conferma d’ordine per i materiali richiesti.,Acquisti
Ordine in ritardo [SEP] La fattura ricevuta non rispetta le condizioni economiche concordate.,Acquisti
Fornitura non conforme [SEP] La conferma d’ordine per i materiali richiesti non è pervenuta.,Acquisti
Ordine in ritardo [SEP] Manca la conferma d’ordine per i materiali richiesti.,Acquisti
Ordine in ritardo [SEP] È necessaria una verifica della blacklist fornitori esteri.,Acquisti
Preventivo urgente [SEP] Deve essere registrata una non conformità relativa alla fornitura ricevuta.,Acquisti
Ordine in ritardo [SEP] Il fornitore ha modificato l’IBAN senza comunicazione preventiva.,Acquisti
Ordine in ritardo [SEP] Va aggiornato l’albo fornitori con l’inserimento per categoria merceologica.,Acquisti
Preventivo urgente [SEP] Il fornitore ha richiesto un pagamento anticipato non previsto dal contratto.,Acquisti
Preventivo urgente [SEP] Il preventivo ricevuto supera il budget disponibile.,Acquisti
Preventivo urgente [SEP] Deve essere registrata una non conformità relativa alla fornitura ricevuta.,Acquisti
Fornitura non conforme [SEP] È stata riscontrata merce danneggiata all’arrivo.,Acquisti
Ordine in ritardo [SEP] Il prezzo unitario non corrisponde all’offerta sottoscritta.,Acquisti
Preventivo urgente [SEP] Il prezzo unitario non corrisponde all’offerta sottoscritta.,Acquisti
Ordine in ritardo [SEP] Un’offerta è stata inviata senza firma autorizzata.,Acquisti
Preventivo urgente [SEP] È necessaria una verifica della blacklist fornitori esteri.,Acquisti
Preventivo urgente [SEP] I tempi di fornitura dichiarati non risultano più affidabili.,Acquisti
Ordine in ritardo [SEP] Il confezionamento non risulta conforme agli standard tecnici richiesti.,Acquisti
Preventivo urgente [SEP] Il preventivo ricevuto supera il budget disponibile.,Acquisti
Fornitura non conforme [SEP] Non sono stati rispettati i tempi concordati per la consegna parziale.,Acquisti
Preventivo urgente [SEP] Occorre registrare una non conformità di fornitura.,Acquisti
Fornitura non conforme [SEP] Non sono stati rispettati i tempi concordati per la consegna parziale.,Acquisti
Ordine in ritardo [SEP] Il fornitore chiede pagamento anticipato non previsto.,Acquisti
Preventivo urgente [SEP] Il report di qualità evidenzia difformità ricorrenti.,Acquisti
Preventivo urgente [SEP] Occorre aggiornare gli INCOTERMS per una spedizione internazionale.,Acquisti
Preventivo urgente [SEP] Il fornitore non ha rispettato i termini concordati.,Acquisti
Fornitura non conforme [SEP] È necessario indire una gara d’appalto per la nuova fornitura IT.,Acquisti
Ordine in ritardo [SEP] Un ordine è stato emesso due volte per errore.,Acquisti
Ordine in ritardo [SEP] Il packaging non è conforme alle specifiche tecniche.,Acquisti
Fornitura non conforme [SEP] Occorre aggiornare gli INCOTERMS per una spedizione internazionale.,Acquisti
Fornitura non conforme [SEP] Il fornitore non ha caricato la documentazione richiesta sulla piattaforma.,Acquisti
Ordine in ritardo [SEP] Non sono stati rispettati i tempi di consegna parziale.,Acquisti
Preventivo urgente [SEP] Il fornitore ha richiesto un pagamento anticipato non previsto dal contratto.,Acquisti
Fornitura non conforme [SEP] Il magazzino segnala rischio stock-out su articolo critico.,Acquisti
Fornitura non conforme [SEP] Il preventivo ricevuto eccede il limite di spesa autorizzato.,Acquisti
Preventivo urgente [SEP] Manca certificazione CE sui componenti consegnati.,Acquisti
Ordine in ritardo [SEP] Il fornitore non ha rispettato i termini concordati.,Acquisti
Preventivo urgente [SEP] Va aggiornato l’albo fornitori con l’inserimento per categoria merceologica.,Acquisti
Fornitura non conforme [SEP] Non sono stati rispettati i tempi di consegna parziale.,Acquisti
Fornitura non conforme [SEP] Il magazzino ha segnalato rischio di esaurimento per un articolo critico.,Acquisti
Fornitura non conforme [SEP] Manca la conferma d’ordine per i materiali richiesti.,Acquisti
Ordine in ritardo [SEP] Il confezionamento non risulta conforme agli standard tecnici richiesti.,Acquisti
Preventivo urgente [SEP] Il fornitore ha modificato l’IBAN senza comunicazione preventiva.,Acquisti
Ordine in ritardo [SEP] È necessario avviare una gara per la fornitura IT.,Acquisti
Fornitura non conforme [SEP] Il capitolato tecnico non è allegato al PO.,Acquisti
Ordine in ritardo [SEP] L’ordine è stato gestito con un codice articolo errato.,Acquisti
Preventivo urgente [SEP] Il fornitore non ha caricato la documentazione richiesta.,Acquisti
Ordine in ritardo [SEP] Il contratto quadro con il fornitore scade a fine mese.,Acquisti
Fornitura non conforme [SEP] Un reso fornitore è bloccato in dogana.,Acquisti
Preventivo urgente [SEP] È necessaria una verifica della blacklist fornitori esteri.,Acquisti
Ordine in ritardo [SEP] Il fornitore ha cambiato IBAN senza preavviso.,Acquisti
Preventivo urgente [SEP] È richiesta la verifica blacklist fornitori internazionali.,Acquisti
Preventivo urgente [SEP] È stata riscontrata merce danneggiata all’arrivo.,Acquisti
Fornitura non conforme [SEP] Una proposta commerciale è stata trasmessa senza firma autorizzata.,Acquisti
Ordine in ritardo [SEP] Il preventivo ricevuto supera il budget disponibile.,Acquisti
Preventivo urgente [SEP] Il confezionamento non risulta conforme agli standard tecnici richiesti.,Acquisti
Fornitura non conforme [SEP] Va aggiornato l’albo fornitori con l’inserimento per categoria merceologica.,Acquisti
Ordine in ritardo [SEP] Il fornitore non ha rispettato i termini concordati.,Acquisti
Fornitura non conforme [SEP] Il fornitore chiede pagamento anticipato non previsto.,Acquisti
Preventivo urgente [SEP] Il sistema ERP non ha importato gli ordini aperti.,Acquisti
Fornitura non conforme [SEP] Il sistema ERP non ha importato gli ordini aperti.,Acquisti
Fornitura non conforme [SEP] È necessario aggiornare l’albo fornitori per categoria merceologica.,Acquisti
Fornitura non conforme [SEP] Non sono stati rispettati i tempi di consegna parziale.,Acquisti
Fornitura non conforme [SEP] I tempi di approvvigionamento dichiarati non sono più attendibili.,Acquisti
Fornitura non conforme [SEP] Il numero di lotto indicato non coincide con i dati sulla bolla di consegna.,Acquisti
Fornitura non conforme [SEP] Il magazzino ha segnalato rischio di esaurimento per un articolo critico.,Acquisti
Ordine in ritardo [SEP] Il sistema ERP non ha importato gli ordini aperti.,Acquisti
Preventivo urgente [SEP] Non sono stati rispettati i tempi di consegna parziale.,Acquisti
Preventivo urgente [SEP] Un reso fornitore è bloccato in dogana.,Acquisti
Ordine in ritardo [SEP] Il report qualità ha evidenziato difformità ricorrenti nel prodotto.,Acquisti
Fornitura non conforme [SEP] Il confezionamento non risulta conforme agli standard tecnici richiesti.,Acquisti
Fornitura non conforme [SEP] La conferma d’ordine per i materiali richiesti non è pervenuta.,Acquisti
Fornitura non conforme [SEP] Occorre registrare una non conformità di fornitura.,Acquisti
Ordine in ritardo [SEP] Il numero di lotto indicato non coincide con i dati sulla bolla di consegna.,Acquisti
Preventivo urgente [SEP] La fattura del fornitore non rispecchia le condizioni d’acquisto.,Acquisti
Preventivo urgente [SEP] È stato emesso per errore un doppio ordine per lo stesso articolo.,Acquisti
Fornitura non conforme [SEP] Un ordine è stato emesso due volte per errore.,Acquisti
Fornitura non conforme [SEP] È necessario aggiornare l’albo fornitori per categoria merceologica.,Acquisti
Ordine in ritardo [SEP] Non sono stati rispettati i tempi di consegna parziale.,Acquisti
Preventivo urgente [SEP] La fattura del fornitore non rispecchia le condizioni d’acquisto.,Acquisti
Preventivo urgente [SEP] Il fornitore non ha rispettato i termini concordati.,Acquisti
Preventivo urgente [SEP] Il numero di lotto non corrisponde ai documenti di spedizione.,Acquisti
Fornitura non conforme [SEP] Il numero di lotto indicato non coincide con i dati sulla bolla di consegna.,Acquisti
Fornitura non conforme [SEP] È stato emesso per errore un doppio ordine per lo stesso articolo.,Acquisti
Preventivo urgente [SEP] L’ultima fornitura è arrivata in ritardo rispetto alla data prevista.,Acquisti
Preventivo urgente [SEP] È necessaria una verifica della blacklist fornitori esteri.,Acquisti
Fornitura non conforme [SEP] Il magazzino segnala rischio stock-out su articolo critico.,Acquisti
Preventivo urgente [SEP] Il fornitore ha richiesto un pagamento anticipato non previsto dal contratto.,Acquisti
Ordine in ritardo [SEP] È necessario avviare una gara per la fornitura IT.,Acquisti
Fornitura non conforme [SEP] Una proposta commerciale è stata trasmessa senza firma autorizzata.,Acquisti
Fornitura non conforme [SEP] È necessaria una verifica della blacklist fornitori esteri.,Acquisti
Preventivo urgente [SEP] Il sistema ERP non ha importato correttamente gli ordini ancora aperti.,Acquisti
Ordine in ritardo [SEP] L’ordine è stato processato con codice prodotto errato.,Acquisti
Fornitura non conforme [SEP] Un reso merce è attualmente fermo in dogana per controlli.,Acquisti
Preventivo urgente [SEP] Il magazzino segnala rischio stock-out su articolo critico.,Acquisti
Preventivo urgente [SEP] L’ordine è stato gestito con un codice articolo errato.,Acquisti
Ordine in ritardo [SEP] Il numero di lotto non corrisponde ai documenti di spedizione.,Acquisti
Fornitura non conforme [SEP] È richiesta la verifica blacklist fornitori internazionali.,Acquisti
Ordine in ritardo [SEP] Manca certificazione CE sui componenti consegnati.,Acquisti
Ordine in ritardo [SEP] Il contratto quadro in essere con il fornitore è prossimo alla scadenza.,Acquisti
Ordine in ritardo [SEP] Il fornitore non ha rispettato le condizioni contrattuali pattuite.,Acquisti
Preventivo urgente [SEP] Manca la conferma d’ordine per i materiali richiesti.,Acquisti
Fornitura non conforme [SEP] Il numero di lotto indicato non coincide con i dati sulla bolla di consegna.,Acquisti
Preventivo urgente [SEP] La consegna dell’ultimo ordine è in ritardo.,Acquisti
Fornitura non conforme [SEP] Il fornitore non ha caricato la documentazione richiesta sulla piattaforma.,Acquisti
Fornitura non conforme [SEP] Occorre aggiornare gli INCOTERMS per una spedizione internazionale.,Acquisti
Ordine in ritardo [SEP] Il confezionamento non risulta conforme agli standard tecnici richiesti.,Acquisti
Ordine in ritardo [SEP] Il report qualità ha evidenziato difformità ricorrenti nel prodotto.,Acquisti
Fornitura non conforme [SEP] I componenti forniti non sono accompagnati da certificazione CE.,Acquisti
Preventivo urgente [SEP] Il contratto quadro con il fornitore scade a fine mese.,Acquisti
Fornitura non conforme [SEP] Il confezionamento non risulta conforme agli standard tecnici richiesti.,Acquisti
Preventivo urgente [SEP] Il packaging non è conforme alle specifiche tecniche.,Acquisti
Ordine in ritardo [SEP] Il sistema ERP non ha importato gli ordini aperti.,Acquisti
Preventivo urgente [SEP] Il packaging non è conforme alle specifiche tecniche.,Acquisti
Ordine in ritardo [SEP] La fattura del fornitore non rispecchia le condizioni d’acquisto.,Acquisti
Ordine in ritardo [SEP] Il fornitore ha modificato l’IBAN senza comunicazione preventiva.,Acquisti
Fornitura non conforme [SEP] Il numero di lotto non corrisponde ai documenti di spedizione.,Acquisti
Fornitura non conforme [SEP] È necessario avviare una gara per la fornitura IT.,Acquisti
Fornitura non conforme [SEP] Il numero di lotto non corrisponde ai documenti di spedizione.,Acquisti
Fornitura non conforme [SEP] Il packaging non è conforme alle specifiche tecniche.,Acquisti
Ordine in ritardo [SEP] Manca certificazione CE sui componenti consegnati.,Acquisti
Fornitura non conforme [SEP] È stato emesso per errore un doppio ordine per lo stesso articolo.,Acquisti
Fornitura non conforme [SEP] È necessaria una verifica della blacklist fornitori esteri.,Acquisti
Fornitura non conforme [SEP] Manca certificazione CE sui componenti consegnati.,Acquisti
Ordine in ritardo [SEP] I componenti forniti non sono accompagnati da certificazione CE.,Acquisti
Preventivo urgente [SEP] Il fornitore non ha rispettato le condizioni contrattuali pattuite.,Acquisti
Fornitura non conforme [SEP] Il fornitore ha richiesto un pagamento anticipato non previsto dal contratto.,Acquisti
Preventivo urgente [SEP] Il magazzino segnala rischio stock-out su articolo critico.,Acquisti
Preventivo urgente [SEP] Il report qualità ha evidenziato difformità ricorrenti nel prodotto.,Acquisti
Ordine in ritardo [SEP] Un reso merce è attualmente fermo in dogana per controlli.,Acquisti
Preventivo urgente [SEP] Il magazzino ha segnalato rischio di esaurimento per un articolo critico.,Acquisti
Fornitura non conforme [SEP] Non sono stati rispettati i tempi concordati per la consegna parziale.,Acquisti
Fornitura non conforme [SEP] È stato emesso per errore un doppio ordine per lo stesso articolo.,Acquisti
Ordine in ritardo [SEP] L’ordine è stato gestito con un codice articolo errato.,Acquisti
Ordine in ritardo [SEP] Il prezzo per unità differisce da quanto concordato in sede d’offerta.,Acquisti
Fornitura non conforme [SEP] Il prezzo unitario non corrisponde all’offerta sottoscritta.,Acquisti
Fornitura non conforme [SEP] Il packaging non è conforme alle specifiche tecniche.,Acquisti
Ordine in ritardo [SEP] Il fornitore non ha caricato la documentazione richiesta.,Acquisti
Ordine in ritardo [SEP] È stata riscontrata merce danneggiata all’arrivo.,Acquisti
Preventivo urgente [SEP] Il documento tecnico non risulta allegato al purchase order.,Acquisti
Fornitura non conforme [SEP] È stata riscontrata merce danneggiata all’arrivo.,Acquisti
Ordine in ritardo [SEP] Il confezionamento non risulta conforme agli standard tecnici richiesti.,Acquisti
Ordine in ritardo [SEP] Il magazzino ha segnalato rischio di esaurimento per un articolo critico.,Acquisti
Preventivo urgente [SEP] Il numero di lotto non corrisponde ai documenti di spedizione.,Acquisti
Preventivo urgente [SEP] Un ordine è stato emesso due volte per errore.,Acquisti
Fornitura non conforme [SEP] L’ordine è stato gestito con un codice articolo errato.,Acquisti
Fornitura non conforme [SEP] Il contratto quadro con il fornitore scade a fine mese.,Acquisti
Fornitura non conforme [SEP] Manca certificazione CE sui componenti consegnati.,Acquisti
Ordine in ritardo [SEP] I tempi di approvvigionamento dichiarati non sono più attendibili.,Acquisti
Fornitura non conforme [SEP] Il numero di lotto non corrisponde ai documenti di spedizione.,Acquisti
Preventivo urgente [SEP] Una proposta commerciale è stata trasmessa senza firma autorizzata.,Acquisti
Ordine in ritardo [SEP] È necessaria una verifica della blacklist fornitori esteri.,Acquisti
Fornitura non conforme [SEP] I tempi di approvvigionamento dichiarati non sono più attendibili.,Acquisti
Preventivo urgente [SEP] Il fornitore ha richiesto un pagamento anticipato non previsto dal contratto.,Acquisti
Ordine in ritardo [SEP] Un’offerta è stata inviata senza firma autorizzata.,Acquisti
Preventivo urgente [SEP] Deve essere registrata una non conformità relativa alla fornitura ricevuta.,Acquisti
Fornitura non conforme [SEP] I tempi di fornitura dichiarati non risultano più affidabili.,Acquisti
Preventivo urgente [SEP] Il prezzo per unità differisce da quanto concordato in sede d’offerta.,Acquisti
Ordine in ritardo [SEP] Occorre registrare una non conformità di fornitura.,Acquisti
Fornitura non conforme [SEP] All’arrivo è stata rilevata merce danneggiata o non conforme.,Acquisti
Supporto tecnico [SEP] L’UPS segnala un problema alla batteria in modalità fault.,Servizi
Guasto impianto [SEP] Il generatore di backup non parte in automatico.,Servizi
Interruzione servizio [SEP] Vanno sostituite le luci nel parcheggio aziendale per malfunzionamento.,Servizi
Guasto impianto [SEP] Il supporto tecnico non ha ancora risposto.,Servizi
Guasto impianto [SEP] Il backup automatico notturno dei file non è stato completato.,Servizi
Guasto impianto [SEP] Il software gestionale ERP restituisce un errore 500 in ambiente live.,Servizi
Interruzione servizio [SEP] Il sistema CCTV non registra dalle 02:00.,Servizi
Supporto tecnico [SEP] Il sistema informatico principale non risponde.,Servizi
Supporto tecnico [SEP] Il ticket di help-desk #982 non è stato aggiornato.,Servizi
Interruzione servizio [SEP] L’impianto di climatizzazione nelle sale riunioni è fuori uso.,Servizi
Interruzione servizio [SEP] La connessione Wi-Fi aziendale presenta interruzioni frequenti.,Servizi
Supporto tecnico [SEP] La pulizia dei vetri non è stata effettuata nel piano 4.,Servizi
Interruzione servizio [SEP] La rete Wi-Fi aziendale è intermittente.,Servizi
Guasto impianto [SEP] Il sistema informatico principale non risponde.,Servizi
Guasto impianto [SEP] Il sistema di badge elettronico non registra gli accessi.,Servizi
Guasto impianto [SEP] Il ticket di help-desk #982 non è stato aggiornato.,Servizi
Interruzione servizio [SEP] La pulizia dei vetri non è stata effettuata nel piano 4.,Servizi
Interruzione servizio [SEP] Il software gestionale ERP restituisce un errore 500 in ambiente live.,Servizi
Guasto impianto [SEP] L’impianto idraulico ha una perdita nei bagni.,Servizi
Interruzione servizio [SEP] Il catering ha effettuato la consegna con un ritardo non previsto.,Servizi
Supporto tecnico [SEP] Il firewall sta bloccando traffico SMTP considerato legittimo.,Servizi
